route,seed,experiment_id,step,scope,group,parameter_count,positive_sum,positive_mean,positive_share,positive_median,positive_q25,positive_q75,positive_q90,positive_gini,positive_effective_parameters,positive_effective_fraction,signed_sum,signed_positive_mass,signed_negative_mass,signed_absolute_mass,signed_net_share_of_absolute_mass,signed_mean,signed_median,signed_q25,signed_q75,signed_negative_fraction,signed_absolute_gini
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0006/attention-output,590592,0.0005069619579725756,8.583962498181073e-10,0.002636294133747354,2.1394364752014283e-10,8.781693427994952e-11,6.052644913046024e-10,1.7178677147455802e-09,0.7567356952542872,48229.869099196294,0.08166360041991137,0.00036467818959110086,0.0005069619579725756,-0.0001422840166380811,0.0003646782550170611,0.002986409982322873,6.174790542220363e-10,1.4079831744950866e-10,5.337395195953443e-11,4.180565754685617e-10,3.0477893368010404e-05,0.7733952461297791
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0006/attention-qkv,1771776,0.00022516755215777712,1.2708578971482688e-10,0.001170912111902311,3.305594860336658e-11,1.0467785058893009e-11,1.0236535404051228e-10,2.777240520890345e-10,0.752276895421006,154749.29345518112,0.08734134193892519,0.0001003993301574229,0.00022516755215777712,-0.00012476824684550805,0.00010086889448125547,0.0008221867124459762,5.6665927384400115e-11,1.0573944931452361e-11,2.4892424276348746e-12,4.1455952386193484e-11,0.018132088932235228,0.792957437125559
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0006/layernorm-input,1536,4.723397770967086e-07,3.07512875714003e-10,2.4562525134537743e-06,2.2272284710966872e-10,1.332222492045343e-10,3.7340565361976275e-10,6.103586525085802e-10,0.42041260783766177,790.5689692845975,0.5146933393779932,2.40509217574287e-07,4.723397770967086e-07,-2.3183057122795614e-07,2.4050987655139166e-07,1.9695697431477045e-06,1.5658152185825976e-10,9.512058155025649e-11,5.5271591990757596e-11,1.8752319488890556e-10,0.0006510416666666666,0.4910202093970637
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0006/layernorm-post-attention,1536,9.125316223945919e-08,5.940961083298124e-11,4.74532995059159e-07,3.9768676199369857e-11,2.374487108672274e-11,7.16685391588534e-11,1.2009290784043003e-10,0.45676440505548643,650.4589055774171,0.4234758499852976,6.400975516177108e-08,9.125316223945919e-08,-2.7243434198463354e-08,6.400975516177108e-08,5.24186466965561e-07,4.1673017683444714e-11,2.617585141695411e-11,1.461254901802267e-11,5.094947293921015e-11,0.0,0.4927661681509503
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0006/mlp-input,2362368,4.318125240790038e-05,1.8278800088682366e-11,0.00022455034469661276,5.394642198230937e-12,2.2030897614024048e-12,1.3630124589755765e-11,3.5030584336071006e-11,0.7377821591672868,200732.2757056227,0.08497079020102825,3.119410674807982e-05,4.318125240790038e-05,-1.198718557103496e-05,3.119460933492434e-05,0.00025545369709816115,1.3204592488587645e-11,3.28430186692652e-12,1.177141473488949e-12,9.276859011878025e-12,0.001210649653229302,0.7673228673398265
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0006/mlp-output,2360064,0.0002520469943521334,1.0679667769693254e-10,0.0013106900866812704,2.855319626571262e-11,1.2845181081994062e-11,7.006962718381082e-11,1.695088819309021e-10,0.7603825666993167,88113.27521192773,0.03733512108651618,0.00018852750988417922,0.0002520469943521334,-6.351980082644571e-05,0.0001885278613023835,0.0015438829453767974,7.98823717849089e-11,2.069733273657448e-11,8.781048804751279e-12,5.182211344073595e-11,8.770948584445168e-05,0.7686646004175439
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0007/attention-output,590592,0.0006858613724372992,1.161311654132293e-09,0.003566603537573864,2.166467144570916e-10,8.039079645028036e-11,6.887547476797096e-10,2.1845382613960853e-09,0.8020745618552292,38149.47775982513,0.06459531751162415,0.0005036513247506501,0.0006858613724372992,-0.00018221042613873685,0.0005036515944076356,0.004124483960864176,8.527906316893052e-10,1.5165039363163046e-10,5.343407574048831e-11,4.904458644761078e-10,2.8784677069787603e-05,0.8100066268799033
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0007/attention-qkv,1771776,0.00021732786613970392,1.2266102833524324e-10,0.001130144322653348,2.0142232499964496e-11,5.602911689293888e-12,7.303544054260147e-11,2.3569260432232397e-10,0.8179474755201759,105342.68542736942,0.059455983954726455,0.00012382065361595538,0.00021732786613970392,-9.350726323854218e-05,0.0001239347041299067,0.0010139878022073397,6.988504958637851e-11,8.560375932414876e-12,1.7684380164677965e-12,3.909831312876033e-11,0.010861418147666523,0.8394809120713274
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0007/layernorm-input,1536,5.097481386821812e-07,3.318672777878784e-10,2.650782778792177e-06,2.1982170944623292e-10,1.2512626698657492e-10,3.945911236646893e-10,7.231467924473378e-10,0.46858401504634206,680.9739907053972,0.443342441865493,3.138897776877765e-07,5.097481386821812e-07,-1.9585840653046221e-07,3.138897776877765e-07,2.5704952810228563e-06,2.043553240154795e-10,1.2041134755946814e-10,6.412169406555535e-11,2.414840966080689e-10,0.0,0.5161742010716504
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0007/layernorm-post-attention,1536,8.796598847493446e-08,5.7269523746702126e-11,4.574390952591004e-07,3.510930955685776e-11,1.8522315625713048e-11,6.820636937188151e-11,1.2906869323314751e-10,0.5069173992782063,636.0888990766996,0.41412037700305965,6.611351681661557e-08,8.796598847493446e-08,-2.1852506719302958e-08,6.611351681661557e-08,5.414145189461311e-07,4.3042654177484093e-11,2.5512743827282858e-11,1.2495465382886262e-11,5.201812851990395e-11,0.0,0.5262817048922952
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0007/mlp-input,2362368,4.0744794222428094e-05,1.7247437411287357e-11,0.0002118803202096299,3.931607209933796e-12,1.4677876698353937e-12,1.1428003075103499e-11,3.361882196240016e-11,0.7770025928751354,167290.81845957693,0.07081488508969683,3.0466494036961998e-05,4.0744794222428094e-05,-1.0278351258965796e-05,3.0468081609933093e-05,0.00024949515631955384,1.2896591063272952e-11,2.6180834843819722e-12,8.729208897601329e-13,8.307679631031073e-12,0.001121755797572605,0.7924740537366319
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0007/mlp-output,2360064,0.00024020764611564578,1.0178014075704972e-10,0.0012491233284415272,2.4275933693806984e-11,1.0242410435415406e-11,6.272633107373693e-11,1.6068372188371428e-10,0.7820497855971389,77060.80791681983,0.03265199923257159,0.00018011271835245506,0.00024020764611564578,-6.009528187178031e-05,0.000180114955987788,0.0014749728264094846,7.631687884415637e-11,1.8302224319421967e-11,7.47164071064621e-12,4.72303862686374e-11,0.00017457153704306325,0.78335169422123
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0008/attention-output,590592,0.0005461755096292701,9.24793274594424e-10,0.0028402117148798116,2.0554997981481193e-10,7.454654255001358e-11,6.292984050526584e-10,1.866356713620121e-09,0.7770718109557959,42540.25433437567,0.07202985196950801,0.0004036856730176478,0.0005461755096292701,-0.00014249013151045666,0.00040368578735636856,0.0033058487127305015,6.835271609125213e-10,1.506753055657839e-10,5.285368323559858e-11,4.6276581872062295e-10,4.91032726484612e-05,0.7799709426523493
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0008/attention-qkv,1771776,0.00013164471049618623,7.430098979565489e-11,0.0006845763721757177,1.4655039334843245e-11,4.146806487602406e-12,5.268907619232488e-11,1.675833846692676e-10,0.7862041133218636,166595.2929217826,0.09402728839412126,8.010658679703124e-05,0.00013164471049618623,-5.153815598708618e-05,8.017152238124651e-05,0.0006560060823179694,4.5212592786577556e-11,6.534373519703762e-12,1.4076208460552658e-12,2.931025214203409e-11,0.009861856126282329,0.8168440583794521
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0008/layernorm-input,1536,2.8335875515254905e-07,1.8447835621910745e-10,1.4735169221415783e-06,1.2547556049735675e-10,7.460988771246235e-11,2.179476425723248e-10,3.885928384628201e-10,0.44700829787539953,750.994508893207,0.48892871672734833,1.7708580942171065e-07,2.8335875515254905e-07,-1.062729791424799e-07,1.7708580942171065e-07,1.450184968773981e-06,1.152902405089262e-10,7.349574421278149e-11,4.0529884136331074e-11,1.4105078563475537e-10,0.0,0.4863718112639457
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0008/layernorm-post-attention,1536,8.270628394798328e-08,5.384523694530161e-11,4.300876777186231e-07,3.3480060737667294e-11,1.7238127592023034e-11,6.556892008513504e-11,1.1604798372255587e-10,0.5066325507578093,652.2738474163509,0.42465745274502015,6.464178896542841e-08,8.270628394798328e-08,-1.8064539181628526e-08,6.464178896542841e-08,5.293622962700888e-07,4.208449802436745e-11,2.588557146410153e-11,1.2439782494030882e-11,5.24423898404236e-11,0.0,0.5187247416239165
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0008/mlp-input,2362368,4.114552471974168e-05,1.7417068263598932e-11,0.00021396419147978667,3.1863641499624284e-12,1.0833892919066834e-12,1.0134699503228095e-11,3.1558800711595225e-11,0.8101901442833344,117946.89608178324,0.04992740169261658,3.158018912439872e-05,4.114552471974168e-05,-9.565406393397417e-06,3.1580713682725906e-05,0.000258615389504089,1.3368022731597583e-11,2.2741143820489973e-12,7.006724166798081e-13,7.766875033746179e-12,0.0009393117414390983,0.8169750102909938
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0008/mlp-output,2360064,0.0002352233763271131,9.966821930554133e-11,0.0012232042214989237,2.2730482426847054e-11,9.047256867289466e-12,5.974153810539562e-11,1.5352993182338192e-10,0.7935332357796017,58295.34888179712,0.02470074916688578,0.00017837484527792014,0.0002352233763271131,-5.684897784960128e-05,0.00017837534692063492,0.0014607410965009299,7.558051191743959e-11,1.7709160526901968e-11,6.909951126912728e-12,4.579727569398173e-11,9.533639765701269e-05,0.7910483509394901
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0009/attention-output,590592,0.0005473985820651311,9.268642007767309e-10,0.0028465719133860335,1.8131202789151146e-10,5.593035756756848e-11,6.205788799507062e-10,1.9049528843240194e-09,0.7935082038340562,38124.3987102335,0.06455285325611167,0.000401756215438677,0.0005473985820651311,-0.00014564274511102182,0.00040175634453366556,0.0032900480656428113,6.802601718930785e-10,1.319950260203484e-10,4.066808261676824e-11,4.48233263006248e-10,2.3705028175119204e-05,0.7956501747107498
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0009/attention-qkv,1771776,0.00018936684801633803,1.0687967780144784e-10,0.0009847419568682994,1.9451600920261658e-11,5.490897016582896e-12,7.211267000206689e-11,2.2794474641152362e-10,0.7987815956187994,134169.5694596272,0.07572603391152562,0.00011145530728661748,0.00018936684801633803,-7.791160877996362e-05,0.00011173348252443956,0.0009127259369057155,6.290598094037705e-11,9.45658351972356e-12,2.4482714033186026e-12,3.84370417438884e-11,0.010202757007657853,0.8184027497881865
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0009/layernorm-input,1536,5.242573481861745e-07,3.4131337772537403e-10,2.7262332998799114e-06,2.1583022175031275e-10,1.1931827748057344e-10,3.976382695336511e-10,7.770361853953744e-10,0.49009861964816026,697.4951797802007,0.4540984243360682,3.2353421169830504e-07,5.242573481861745e-07,-2.0072321408552002e-07,3.2353421169830504e-07,2.6494751455307705e-06,2.1063425240775067e-10,1.2823350020729762e-10,6.521550487137429e-11,2.5302585027198177e-10,0.0,0.5172208864062953
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0009/layernorm-post-attention,1536,1.2728695094037928e-07,8.286910868514276e-11,6.619152320791332e-07,5.1725380922906794e-11,2.4487596846090032e-11,9.807850712140187e-11,1.7880694841432287e-10,0.5225533659926103,540.5021406522387,0.35188941448713457,9.856070589222329e-08,1.2728695094037928e-07,-2.8726338467297777e-08,9.856070589222329e-08,8.071299143811127e-07,6.416712623191621e-11,3.979966876899166e-11,1.8550252913612786e-11,7.709556083812519e-11,0.0,0.5278902719370215
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0009/mlp-input,2362368,6.066377633684584e-05,2.5679223701322503e-11,0.0003154626400911123,4.334449899695558e-12,1.3677333462851216e-12,1.531639051699507e-11,5.1096238351533526e-11,0.8116171259787448,157011.45227633492,0.06646358750048041,4.707278734016954e-05,6.066377633684584e-05,-1.3591126011757443e-05,4.7076216500180516e-05,0.000385486837493817,1.992610268178774e-11,3.292570209534329e-12,9.771287511756155e-13,1.2043783071541414e-11,0.0014417736779367143,0.8128420595555157
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0009/mlp-output,2360064,0.000335091999573651,1.4198428499127608e-10,0.0017425391764592226,2.7179849516889565e-11,9.634604529115687e-12,7.823497231995713e-11,2.1685863244025365e-10,0.8160053941347158,76669.81308831542,0.03248632795056211,0.0002517707241144274,0.000335091999573651,-8.332200176339401e-05,0.0002517818499067823,0.00206179208193133,1.0667961721140926e-10,2.1163190991324576e-11,7.56949060723433e-12,5.994041721302246e-11,0.00038134559062805076,0.8112105089490522
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0010/attention-output,590592,0.000523749525649697,8.868212330165274e-10,0.002723592530581847,1.959680057117552e-10,5.691343316766018e-11,6.873123042927531e-10,2.0769825415101197e-09,0.7687741221112547,70136.2761387666,0.11875588585481449,0.0003815757936185751,0.000523749525649697,-0.0001421740949011828,0.0003815757947157882,0.0031247872551769763,6.460903527622709e-10,1.447357858563869e-10,4.295846057350561e-11,4.979656131887111e-10,3.3864325964456003e-06,0.7676629539434818
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0010/attention-qkv,1771776,0.00017526785417676488,9.892212908221179e-11,0.0009114246316400868,1.23622804701351e-11,2.927448864917248e-12,5.4178200120658104e-11,1.922543929611109e-10,0.8387198291206439,99186.9862808853,0.05598167391413209,0.00011556913724886672,0.00017526785417676488,-5.969883613718332e-05,0.00011561099163349987,0.0009464147705555025,6.522784892044294e-11,7.530881300510384e-12,1.6739404458919471e-12,3.5065529473132795e-11,0.004586922951885565,0.8430251161796525
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0010/layernorm-input,1536,4.845396331474433e-07,3.154554903303667e-10,2.5196939777161755e-06,1.8242378441168938e-10,9.522833389896679e-11,3.579465959746564e-10,6.903847493688886e-10,0.5311152661276848,571.0116898637766,0.3717524022550629,3.1709693676471723e-07,4.845396331474433e-07,-1.6744279231900583e-07,3.1709693676471723e-07,2.5967592369041016e-06,2.0644331820619612e-10,1.1560070609095696e-10,5.664040243769097e-11,2.4081586030844093e-10,0.0,0.5470020007694849
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0010/layernorm-post-attention,1536,2.384985705538266e-07,1.5527250687098084e-10,1.2402358255295265e-06,7.817895289474741e-11,3.365920389630794e-11,1.736943366914545e-10,3.510017693164613e-10,0.5973270658483192,397.9352413514863,0.2590724227548739,1.7665349613188918e-07,2.384985705538266e-07,-6.184526164641378e-08,1.7665349613188918e-07,1.4466446837745922e-06,1.1500878654419868e-10,5.770160738105545e-11,2.493416237370205e-11,1.2906034921322806e-10,0.0,0.6009592167948459
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0010/mlp-input,2362368,8.585253071358399e-05,3.6341726061978487e-11,0.00044644873156306843,3.666120575521181e-12,9.338601669305752e-13,1.6009314967452282e-11,6.527763815600302e-11,0.8602005657327041,107254.6576371299,0.04540133359287372,6.491437219138156e-05,8.585253071358399e-05,-2.0938344411825518e-05,6.491915542115482e-05,0.0005315945253702525,2.7478518245837043e-11,2.861346467923631e-12,7.157842027427641e-13,1.2512276154411084e-11,0.0018223240409622886,0.8571375880473167
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0010/mlp-output,2360064,0.0004244878217841819,1.7986284345855957e-10,0.002207413666485342,2.3916246587318835e-11,7.844258012243421e-12,7.396333372156061e-11,2.2980300162789338e-10,0.860152417702599,64033.060561056176,0.02713191699930857,0.0003131689517381899,0.0004244878217841819,-0.00011131969660123917,0.0003131938503862354,0.0025645923181563998,1.3269510985218616e-10,1.8503204177178212e-11,6.25182056731427e-12,5.56538157572839e-11,0.0005622728875149148,0.8558954455125669
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0011/attention-output,590592,0.0007334668686755208,1.2419180562478341e-09,0.0038141607526533923,2.2423044671038284e-10,5.503393660927225e-11,8.79631686934168e-10,2.808434906853563e-09,0.7964042756120011,53894.99500040736,0.09125588392732607,0.0005394549796376102,0.0007334668686755208,-0.00019401249826499223,0.0005394549796376102,0.004417686009711546,9.134139636798503e-10,1.6641098221636952e-10,4.193952390235678e-11,6.460651597040012e-10,0.0,0.7955230682152976
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0011/attention-qkv,1771776,0.00016263212772158782,9.179045642428152e-11,0.0008457165622168156,9.731088764647344e-12,1.8273386818458415e-12,4.8689747546293294e-11,1.7638780713813418e-10,0.8501927557458357,88406.77072624664,0.04989726168897572,0.00011629138437216,0.00016263212772158782,-4.634086085436927e-05,0.00011630284243266799,0.000952329371648388,6.563548912061119e-11,6.56768758301729e-12,1.1776135351148492e-12,3.492106864094735e-11,0.00322896348071088,0.8504318339857424
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0011/layernorm-input,1536,4.1748579021963494e-07,2.718006446742415e-10,2.171001832327704e-06,1.6269406655222696e-10,7.531894552492702e-11,3.508715540334606e-10,6.160953136546965e-10,0.5248785737291894,630.6668030652024,0.41059036657890785,2.9123868256300013e-07,4.1748579021963494e-07,-1.2624716663679932e-07,2.9123868256300013e-07,2.3850017184190015e-06,1.8960851729361988e-10,1.1529758744965868e-10,5.2199477379444303e-11,2.4337408477403955e-10,0.0,0.5265003992486017
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0011/layernorm-post-attention,1536,2.94103373891662e-07,1.9147355071071744e-10,1.5293908884339518e-06,1.1072355879382378e-10,4.614098859934135e-11,2.3989387559764097e-10,4.4050121883465465e-10,0.5616026100537217,519.2762401490038,0.3380704688470077,2.1281601134613118e-07,2.94103373891662e-07,-8.128749883238662e-08,2.1281601134613118e-07,1.7427854991680402e-06,1.3855209072013748e-10,8.105377480305265e-11,3.351366059667349e-11,1.7304820770780438e-10,0.0,0.5604869111894977
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0011/mlp-input,2362368,9.813969024158857e-05,4.154293075489871e-11,0.0005103441897422967,2.707350294471611e-12,4.921686701849642e-13,1.6014115814672047e-11,7.391578182858183e-11,0.8810191716862112,92377.97358882916,0.03910397261935023,7.449565823319084e-05,9.813969024158857e-05,-2.3644207215287693e-05,7.449772294101058e-05,0.0006100572607228475,3.153431566681856e-11,2.150356607187598e-12,3.873985550753578e-13,1.275353390603473e-11,0.0014290745557000433,0.8765288939209828
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layer-0011/mlp-output,2360064,0.0005525027124304792,2.341049702171124e-10,0.0028731143170682774,2.2543368213834292e-11,6.239436593259706e-12,7.683312840123246e-11,2.50129753021078e-10,0.8898766296745511,54093.209261699754,0.02292022981652182,0.0004081522903030145,0.0005525027124304792,-0.00014435119260772472,0.0004081700322802858,0.0033424265800912883,1.72941195790883e-10,1.7342023650446237e-11,5.025290838837904e-12,5.835916992713575e-11,0.00028558547564811804,0.8862259547156872
pretrained,1337,stage-b-sst2-pretrained-controlled-seed1337,3156,module,layernorm-final,1536,9.263010495674578e-05,6.030605791454803e-08,0.0004816933469376429,1.8780718313848865e-08,3.256572844723138e-09,6.82506993143761e-08,1.589556859471486e-07,0.7099236964283102,362.7657872050936,0.23617564271164948,6.262061392975924e-05,9.263010495674578e-05,-3.0009492587051935e-05,6.262061392975924e-05,0.0005128105597669758,4.076862886052034e-08,1.247449210595164e-08,2.227014295197449e-09,4.640802320210469e-08,0.0,0.7079972038935405
pretrained,2027,stage-b-sst2-pretrained-controlled-seed2027,3156,layer,embedding-input,38633472,0.005046232224507302,1.3061813922671258e-10,0.02529546443467613,0.0,0.0,0.0,3.2787959926800747e-15,0.9968125301410049,12432.940520923967,0.00032181784026359233,0.0016895294132615642,0.005046232224507302,-0.003356703272363479,0.0024760550409841636,0.013013697520976687,4.373226960449126e-11,0.0,0.0,0.0,0.05287761866186917,0.9942075703607018
pretrained,2027,stage-b-sst2-pretrained-controlled-seed2027,3156,layer,embedding-output,38633472,0.16966496173193057,4.391657103247945e-09,0.8504868215254936,1.8805786436505427e-19,1.8121372027800224e-20,2.6092367073486144e-18,3.337816576112416e-17,0.9999866020053365,477.49673115738494,1.2359663950405104e-05,0.11412868465456326,0.16966496173193057,-0.055536298195614474,0.11412868468387055,0.8790827605032545,2.954139991729536e-09,1.8784441299292438e-19,1.80837563125618e-20,2.6071319979787615e-18,0.00011213074506997456,0.9999863162042559
pretrained,2027,stage-b-sst2-pretrained-controlled-seed2027,3156,layer,layer-0000,7087872,0.010043597984886398,1.4170117610597931e-09,0.05034597385134888,7.999091944377312e-10,5.02879682340307e-10,1.358293894027085e-09,2.43728122129028e-09,0.5293175557860388,922365.5469218827,0.13013292944933016,0.0035982529938763702,0.010043597984886398,-0.006445345690322539,0.003677166217771297,0.027715750728399074,5.076633711608181e-10,1.2243091956909424e-10,4.123759059920795e-11,3.244825588777367e-10,0.0978980715227363,0.7831900294030552
pretrained,2027,stage-b-sst2-pretrained-controlled-seed2027,3156,layer,layer-0001,7087872,0.0027102725900358155,3.8238170639026993e-10,0.01358589951064376,1.0046659684737058e-10,3.6581820038461554e-11,3.11277281728195e-10,8.446125299155238e-10,0.7450814440433113,664831.601038792,0.09379847731996177,0.0013324286330126027,0.0027102725900358155,-0.0013778443530917755,0.0013392173635253775,0.010263108213570947,1.879871184203951e-10,3.316898318506123e-11,8.922689410245654e-12,1.1727663631888596e-10,0.026820885027269117,0.810879058034577
pretrained,2027,stage-b-sst2-pretrained-controlled-seed2027,3156,layer,layer-0002,7087872,0.0015329684958070976,2.1628049939489562e-10,0.0076843768459255715,5.6767314807193436e-11,2.4134587557622655e-11,1.5927436453067045e-10,4.471039705133962e-10,0.7472008025838741,507812.73967718985,0.07164530336851313,0.0007853413553635812,0.0015329684958070976,-0.0007476273915357509,0.0007887092507053446,0.0060491369781398826,1.1080072486686853e-10,2.2469207050512807e-11,7.220129008556064e-12,7.245879764250507e-11,0.014709492496478491,0.7941281447167476
pretrained,2027,stage-b-sst2-pretrained-controlled-seed2027,3156,layer,layer-0003,7087872,0.0012636253622673617,1.7827993539772751e-10,0.006334228982715842,4.0424934233396215e-11,1.4980088784005696e-11,1.2544577529527423e-10,3.6427552085882576e-10,0.7728486903374181,394180.8876669858,0.05561343202402439,0.0006739574041409851,0.0012636253622673617,-0.0005896682363060354,0.0006748125819559653,0.005191195684828003,9.508600100862221e-11,1.871387073082431e-11,5.771723702273357e-12,6.141350102073506e-11,0.00841141036406978,0.799011427211143
pretrained,2027,stage-b-sst2-pretrained-controlled-seed2027,3156,layer,layer-0004,7087872,0.0009477789105957568,1.337184010371176e-10,0.0047509719446674585,2.832014310560904e-11,1.0143023356987135e-11,8.906980361600425e-11,2.653956943099445e-10,0.7844778913999058,448564.1995675892,0.06328615973420361,0.0005973474029322626,0.0009477789105957568,-0.0003504318422536689,0.0005978701711874027,0.004601102742387097,8.427739707097738e-11,1.5521979535026986e-11,4.479021645763248e-12,5.3034643517080315e-11,0.0042344161971322285,0.8072202375642636
pretrained,2027,stage-b-sst2-pretrained-controlled-seed2027,3156,layer,layer-0005,7087872,0.0008623674687683235,1.2166803643862693e-10,0.0043228263514925045,2.3163940383874593e-11,8.188743520071151e-12,7.210103174226656e-11,2.1297658497898556e-10,0.8071350105811139,257665.7295737474,0.036353044972277634,0.0005880902704099664,0.0008623674687683235,-0.00027427768548126156,0.0005886112542508158,0.004529799146479763,8.29713446306545e-11,1.3376729411651578e-11,3.980434146351464e-12,4.5351580130192914e-11,0.00487325391880666,0.8296641190520362
pretrained,2027,stage-b-sst2-pretrained-controlled-seed2027,3156,layer,layer-0006,7087872,0.0009753947941791985,1.376146175014445e-10,0.004889403267273764,1.937288003628357e-11,6.17016680803939e-12,6.471772423521926e-11,2.0297556690973597e-10,0.8490822834744503,142170.55228748565,0.020058284388810303,0.0007153290935539831,0.0009753947941791985,-0.0002600664606469032,0.0007155355909278176,0.005509863503053904,1.0092297004714294e-10,1.230801268195525e-11,3.3143918382397275e-12,4.410139007454683e-11,0.0040376011304944556,0.8638042526227572
pretrained,2027,stage-b-sst2-pretrained-controlled-seed2027,3156,layer,layer-0007,7087872,0.001140707536936617,1.6093794257805687e-10,0.005718073534311927,1.683650094341793e-11,4.617006972053306e-12,6.319152492939573e-11,2.2122593756890313e-10,0.8746658689922311,129222.11872314132,0.0182314407939564,0.0008354238300266178,0.001140707536936617,-0.00030528473229374795,0.0008357102034060831,0.0064349001209717946,1.1786666435661053e-10,1.1456772162909967e-11,2.774908774982876e-12,4.4785453123807883e-11,0.002743700789179037,0.8809120607659435
pretrained,2027,stage-b-sst2-pretrained-controlled-seed2027,3156,layer,layer-0008,7087872,0.0010246579042666466,1.4456495606391406e-10,0.005136346569467957,1.4071298379964015e-11,3.5349284805731573e-12,5.5700406093039945e-11,1.98543317897482e-10,0.879287649440814,122026.68628843872,0.017216265515014765,0.000764762982294109,0.0010246579042666466,-0.0002598960109927544,0.0007650944380473525,0.005890630875495037,1.0789740309843477e-10,1.0003995028207147e-11,2.2330938096934427e-12,4.0347632353221474e-11,0.0027449705638025066,0.8842721235923892
pretrained,2027,stage-b-sst2-pretrained-controlled-seed2027,3156,layer,layer-0009,7087872,0.0012838778230733127,1.8113727548597276e-10,0.006435749360542216,1.6878535895326063e-11,4.222707686990512e-12,6.772090874185288e-11,2.473183297047047e-10,0.8821566254957758,99939.30342310578,0.014100043485986454,0.000963905527097213,0.0012838778230733127,-0.000319974059286211,0.0009644100384457282,0.0074245377854802305,1.3599364197000354e-10,1.2588329684204425e-11,3.022254592855572e-12,5.07185803771959e-11,0.0028869031494925417,0.8833091514460432
pretrained,2027,stage-b-sst2-pretrained-controlled-seed2027,3156,layer,layer-0010,7087872,0.0012222898044655045,1.724480640261992e-10,0.006127024461452165,1.3937905517236171e-11,3.0632940845390366e-12,6.104460860412164e-11,2.4130845932557347e-10,0.887042612673703,193700.72217710825,0.027328473507578617,0.0009331905905457102,0.0012222898044655045,-0.00028910103935435495,0.0009332038722306177,0.007187954219358339,1.3166019230393976e-10,1.0913795041311847e-11,2.335611196634113e-12,4.777672788641718e-11,0.0007272986871094737,0.8851958071521238
pretrained,2027,stage-b-sst2-pretrained-controlled-seed2027,3156,layer,layer-0011,7087872,0.0016753679374607068,2.36371076884671e-10,0.008398188626995219,1.2342524571828939e-11,2.0087226153264748e-12,6.469996760571917e-11,2.7646160916106084e-10,0.9115542795397358,143698.3442653368,0.020273834553634264,0.0012744330402303023,0.0016753679374607068,-0.0004009367735266641,0.0012744362097596613,0.009816393823105493,1.7980474819950223e-10,9.90083362517602e-12,1.6013141333759418e-12,5.150038295126391e-11,0.0006202143605302128,0.9086526299945872
